Numéro de station OMM,Date et heure d'observation,Direction du vent (degrés),Vitesse du vent moyen 10mn,Humidité relative (%),Visibilité horizontale (m),Nebulosité totale,Hauteur base nuages (m),Pression au niveau station,Rafale 10 dernières minutes,Précipitations 24h (mm),Nom de la station,Température (°C),T° min 24h (°C),T° max 24h (°C),Latitude,Longitude,Altitude (m),Libellé géographique,Nom département,Code département,Nom région,Code région,Mois de l'année,distance_km_poitiers
07335,2025-04-26T03:00:00+00:00,330.0,2.5,96.0,7010.0,0,5520.0,100180.0,3.3,0.0,POITIERS-BIARD,8.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,4,2.500087253165825
07335,2025-04-27T15:00:00+00:00,10.0,1.9,65.0,37160.0,0,1750.0,100980.0,3.1,15.9,POITIERS-BIARD,18.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,4,2.500087253165825
07335,2025-04-25T00:00:00+00:00,320.0,1.1,90.0,29770.0,0,1750.0,100670.0,1.5,0.0,POITIERS-BIARD,10.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,4,2.500087253165825
07335,2025-04-25T09:00:00+00:00,80.0,3.5,77.0,14410.0,0,450.0,100590.0,6.1,0.0,POITIERS-BIARD,14.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,4,2.500087253165825
07335,2025-04-29T12:00:00+00:00,110.0,3.8,45.0,59790.0,0,,100620.0,7.8,0.0,POITIERS-BIARD,24.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,4,2.500087253165825
07335,2025-04-16T03:00:00+00:00,160.0,1.1,95.0,56780.0,0,4920.0,99360.0,1.7,0.0,POITIERS-BIARD,5.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,4,2.500087253165825
07335,2025-04-28T15:00:00+00:00,60.0,3.8,49.0,19770.0,0,,100740.0,6.8,0.0,POITIERS-BIARD,22.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,4,2.500087253165825
07335,2025-05-11T18:00:00+00:00,210.0,3.7,78.0,42450.0,0,800.0,99620.0,5.5,,POITIERS-BIARD,15.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-14T21:00:00+00:00,320.0,2.1,71.0,35850.0,0,,100290.0,2.5,,POITIERS-BIARD,16.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-15T03:00:00+00:00,360.0,2.2,89.0,29080.0,0,,100290.0,3.1,,POITIERS-BIARD,11.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-05T09:00:00+00:00,10.0,5.7,75.0,8860.0,0,450.0,100020.0,8.2,0.4,POITIERS-BIARD,10.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-06T03:00:00+00:00,340.0,5.1,85.0,53280.0,0,1750.0,100210.0,7.7,1.0,POITIERS-BIARD,7.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-04T00:00:00+00:00,220.0,2.0,94.0,19400.0,0,,99740.0,2.5,0.0,POITIERS-BIARD,11.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-04T18:00:00+00:00,40.0,4.5,79.0,55120.0,0,1750.0,99680.0,6.8,0.6,POITIERS-BIARD,12.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-06T18:00:00+00:00,30.0,7.1,49.0,26660.0,0,2520.0,100340.0,10.9,1.2,POITIERS-BIARD,13.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-10T21:00:00+00:00,90.0,2.8,89.0,60000.0,0,1750.0,99630.0,4.5,,POITIERS-BIARD,15.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-14T18:00:00+00:00,50.0,3.2,46.0,29830.0,0,,100150.0,5.5,,POITIERS-BIARD,22.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-09T21:00:00+00:00,50.0,2.0,75.0,60000.0,0,,99990.0,4.1,-0.1,POITIERS-BIARD,12.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-12T06:00:00+00:00,200.0,5.7,94.0,19590.0,0,250.0,99700.0,8.7,2.2,POITIERS-BIARD,11.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-14T15:00:00+00:00,80.0,2.9,,,,,,5.6,,POITIERS-BIARD,,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-07T06:00:00+00:00,360.0,4.1,81.0,19690.0,0,2250.0,100420.0,7.1,0.2,POITIERS-BIARD,9.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-14T03:00:00+00:00,350.0,1.0,94.0,15450.0,0,,100180.0,1.7,0.0,POITIERS-BIARD,9.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-05T06:00:00+00:00,10.0,6.3,83.0,20040.0,0,450.0,99940.0,10.2,0.4,POITIERS-BIARD,7.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-09T00:00:00+00:00,310.0,1.8,88.0,39830.0,0,,99990.0,2.2,0.0,POITIERS-BIARD,7.2000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-05T15:00:00+00:00,20.0,6.1,61.0,23010.0,0,1250.0,100010.0,9.0,-0.1,POITIERS-BIARD,12.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-10T18:00:00+00:00,50.0,4.2,54.0,19520.0,0,1750.0,99490.0,6.8,0.0,POITIERS-BIARD,21.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-13T15:00:00+00:00,220.0,3.2,50.0,19780.0,0,2880.0,100090.0,5.2,0.2,POITIERS-BIARD,21.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-03T15:00:00+00:00,240.0,5.2,52.0,19120.0,0,1750.0,99680.0,8.0,-0.1,POITIERS-BIARD,24.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-06T12:00:00+00:00,20.0,6.2,55.0,13520.0,0,1250.0,100270.0,11.2,1.2,POITIERS-BIARD,14.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-07T21:00:00+00:00,360.0,3.0,83.0,38840.0,0,6180.0,100320.0,4.2,0.0,POITIERS-BIARD,9.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-08T00:00:00+00:00,330.0,2.0,91.0,15680.0,0,,100230.0,2.6,0.0,POITIERS-BIARD,7.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-08T12:00:00+00:00,30.0,3.4,57.0,19990.0,0,1250.0,100030.0,7.4,0.0,POITIERS-BIARD,16.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-12T00:00:00+00:00,180.0,3.3,92.0,33450.0,0,7020.0,99710.0,5.1,2.4,POITIERS-BIARD,10.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-03T03:00:00+00:00,170.0,2.8,87.0,45920.0,0,,99890.0,3.6,-0.1,POITIERS-BIARD,13.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-10T03:00:00+00:00,120.0,1.0,85.0,45010.0,0,6000.0,99950.0,2.1,-0.1,POITIERS-BIARD,10.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-02T18:00:00+00:00,170.0,4.5,43.0,40590.0,0,5220.0,99790.0,7.0,0.0,POITIERS-BIARD,23.80000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-12T18:00:00+00:00,210.0,3.1,81.0,60000.0,0,4440.0,99860.0,4.1,0.0,POITIERS-BIARD,13.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-13T06:00:00+00:00,100.0,1.5,81.0,19600.0,0,2250.0,100110.0,3.3,0.2,POITIERS-BIARD,12.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-10T15:00:00+00:00,120.0,4.2,50.0,19930.0,0,1750.0,99590.0,8.1,-0.1,POITIERS-BIARD,22.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-01T03:00:00+00:00,120.0,1.7,73.0,60000.0,0,,100230.0,2.4,0.2,POITIERS-BIARD,14.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-01T12:00:00+00:00,230.0,3.3,55.0,19920.0,0,,100280.0,5.4,0.0,POITIERS-BIARD,23.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-02T15:00:00+00:00,100.0,3.2,51.0,19990.0,0,7020.0,99780.0,5.5,-0.1,POITIERS-BIARD,25.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-03T21:00:00+00:00,260.0,1.4,75.0,60000.0,0,,99720.0,2.0,-0.1,POITIERS-BIARD,16.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-07T18:00:00+00:00,10.0,3.7,65.0,50340.0,0,,100240.0,5.1,0.0,POITIERS-BIARD,13.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-09T03:00:00+00:00,330.0,2.0,92.0,18390.0,0,,99940.0,2.5,0.0,POITIERS-BIARD,5.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-09T18:00:00+00:00,100.0,3.1,58.0,52250.0,0,2580.0,99890.0,7.4,-0.1,POITIERS-BIARD,17.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-10T12:00:00+00:00,140.0,3.8,57.0,22620.0,0,1250.0,99760.0,7.0,-0.1,POITIERS-BIARD,21.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-11T15:00:00+00:00,200.0,4.9,92.0,33260.0,60,1750.0,99650.0,8.0,,POITIERS-BIARD,13.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-12T15:00:00+00:00,210.0,9.4,58.0,18420.0,0,1250.0,99840.0,14.2,0.2,POITIERS-BIARD,17.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-14T06:00:00+00:00,10.0,1.3,93.0,18800.0,0,,100250.0,1.9,0.0,POITIERS-BIARD,12.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-01T18:00:00+00:00,250.0,1.7,61.0,60000.0,0,3420.0,100150.0,2.5,-0.1,POITIERS-BIARD,22.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-12T09:00:00+00:00,200.0,7.0,74.0,17970.0,0,800.0,99810.0,10.8,2.2,POITIERS-BIARD,15.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-13T03:00:00+00:00,170.0,1.1,93.0,50720.0,0,2700.0,100030.0,2.1,0.2,POITIERS-BIARD,9.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-04T12:00:00+00:00,30.0,8.7,93.0,7200.0,0,250.0,99610.0,12.3,0.4,POITIERS-BIARD,13.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-04T21:00:00+00:00,360.0,3.2,90.0,19890.0,0,1750.0,99750.0,4.3,0.6,POITIERS-BIARD,10.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-05T12:00:00+00:00,10.0,5.7,63.0,22740.0,0,1250.0,99990.0,9.5,0.2,POITIERS-BIARD,14.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-08T06:00:00+00:00,10.0,2.7,92.0,7590.0,0,7080.0,100110.0,3.8,0.0,POITIERS-BIARD,7.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-02T06:00:00+00:00,250.0,0.5,96.0,10250.0,0,,100200.0,0.8,-0.1,POITIERS-BIARD,13.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-02T03:00:00+00:00,340.0,1.1,94.0,19920.0,0,,100190.0,1.9,-0.1,POITIERS-BIARD,12.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-02T09:00:00+00:00,150.0,2.4,49.0,19670.0,0,,100100.0,4.7,-0.1,POITIERS-BIARD,21.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-08T18:00:00+00:00,40.0,5.0,54.0,46030.0,0,2820.0,99980.0,8.4,0.0,POITIERS-BIARD,15.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-10T09:00:00+00:00,140.0,3.6,63.0,19550.0,0,,99870.0,6.4,-0.1,POITIERS-BIARD,18.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-12T03:00:00+00:00,190.0,4.2,94.0,19490.0,0,450.0,99660.0,7.3,2.2,POITIERS-BIARD,10.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-03T18:00:00+00:00,250.0,3.4,53.0,51130.0,0,,99640.0,5.1,-0.1,POITIERS-BIARD,22.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-05T03:00:00+00:00,10.0,5.1,86.0,60000.0,0,1750.0,99850.0,7.3,0.6,POITIERS-BIARD,7.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-09T06:00:00+00:00,340.0,2.5,92.0,1650.0,10,7500.0,99990.0,3.7,0.0,POITIERS-BIARD,7.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-01T09:00:00+00:00,180.0,4.2,52.0,40480.0,0,,100300.0,7.2,0.0,POITIERS-BIARD,20.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-11T12:00:00+00:00,160.0,3.1,86.0,19370.0,0,450.0,99630.0,5.2,,POITIERS-BIARD,16.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-15T12:00:00+00:00,10.0,5.6,52.0,15380.0,0,,100440.0,8.4,,POITIERS-BIARD,21.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-15T21:00:00+00:00,30.0,4.1,69.0,19300.0,0,,100570.0,6.7,0.2,POITIERS-BIARD,13.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-06T00:00:00+00:00,330.0,3.3,86.0,19570.0,60,1250.0,100250.0,5.5,1.0,POITIERS-BIARD,7.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-07T12:00:00+00:00,360.0,4.0,56.0,27390.0,0,1250.0,100350.0,8.4,0.0,POITIERS-BIARD,15.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-09T12:00:00+00:00,90.0,4.4,49.0,19930.0,0,1250.0,99930.0,8.3,0.0,POITIERS-BIARD,19.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-09T15:00:00+00:00,80.0,3.2,43.0,37320.0,0,1750.0,99850.0,8.1,0.0,POITIERS-BIARD,20.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-10T00:00:00+00:00,80.0,1.1,82.0,57760.0,0,7320.0,99990.0,1.3,-0.1,POITIERS-BIARD,11.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-15T00:00:00+00:00,310.0,1.7,86.0,30580.0,0,,100280.0,2.2,,POITIERS-BIARD,12.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-04T03:00:00+00:00,240.0,1.4,97.0,3710.0,10,,99590.0,1.9,0.0,POITIERS-BIARD,10.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-04T06:00:00+00:00,310.0,2.4,98.0,13570.0,0,80.0,99570.0,4.0,0.2,POITIERS-BIARD,11.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-07T00:00:00+00:00,340.0,3.0,76.0,60000.0,0,2250.0,100440.0,5.1,0.2,POITIERS-BIARD,9.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-09T09:00:00+00:00,20.0,3.2,69.0,19890.0,0,,100000.0,6.8,0.0,POITIERS-BIARD,15.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-01T00:00:00+00:00,120.0,1.9,64.0,60000.0,0,,100250.0,2.7,0.2,POITIERS-BIARD,17.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-06T06:00:00+00:00,10.0,4.6,85.0,12020.0,0,2250.0,100310.0,7.3,1.0,POITIERS-BIARD,7.7000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-07T09:00:00+00:00,10.0,3.1,73.0,14110.0,0,4080.0,100450.0,5.5,0.2,POITIERS-BIARD,13.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-15T06:00:00+00:00,360.0,2.4,83.0,17040.0,0,,100370.0,4.0,,POITIERS-BIARD,13.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-15T15:00:00+00:00,10.0,5.9,42.0,11810.0,0,,100330.0,10.2,0.2,POITIERS-BIARD,22.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-05T00:00:00+00:00,20.0,5.7,81.0,60000.0,0,1750.0,99830.0,9.0,0.6,POITIERS-BIARD,8.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-06T09:00:00+00:00,20.0,5.3,72.0,8530.0,0,,100330.0,8.7,1.0,POITIERS-BIARD,12.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-02T00:00:00+00:00,320.0,0.5,89.0,58170.0,0,,100250.0,0.8,-0.1,POITIERS-BIARD,14.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-04T15:00:00+00:00,30.0,7.2,91.0,9540.0,0,450.0,99680.0,11.1,0.6,POITIERS-BIARD,12.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-11T06:00:00+00:00,190.0,4.9,90.0,19080.0,0,450.0,99560.0,7.0,,POITIERS-BIARD,13.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-13T09:00:00+00:00,190.0,2.7,64.0,58120.0,0,,100180.0,3.9,0.2,POITIERS-BIARD,17.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-15T18:00:00+00:00,30.0,6.3,52.0,8340.0,0,30.0,100360.0,9.7,0.2,POITIERS-BIARD,19.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-03T09:00:00+00:00,210.0,5.3,58.0,19220.0,0,,99880.0,8.0,-0.1,POITIERS-BIARD,21.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-13T21:00:00+00:00,310.0,1.7,76.0,52150.0,0,2940.0,100190.0,2.1,0.2,POITIERS-BIARD,14.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-15T09:00:00+00:00,340.0,3.8,66.0,18420.0,0,250.0,100450.0,6.3,,POITIERS-BIARD,18.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-01T15:00:00+00:00,240.0,2.5,51.0,32890.0,0,4860.0,100210.0,5.0,0.0,POITIERS-BIARD,24.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-08T09:00:00+00:00,10.0,2.4,75.0,17690.0,0,4080.0,100100.0,4.1,0.0,POITIERS-BIARD,12.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-08T15:00:00+00:00,30.0,5.2,56.0,19830.0,0,2250.0,99960.0,7.3,0.0,POITIERS-BIARD,16.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-13T00:00:00+00:00,90.0,1.7,97.0,18950.0,0,,100000.0,2.7,0.0,POITIERS-BIARD,9.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-12T12:00:00+00:00,230.0,5.3,69.0,40060.0,0,1250.0,99830.0,8.0,1.6,POITIERS-BIARD,15.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-13T18:00:00+00:00,310.0,1.6,56.0,56720.0,0,3960.0,100050.0,2.9,0.2,POITIERS-BIARD,19.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-04T09:00:00+00:00,90.0,2.9,89.0,18840.0,0,250.0,99620.0,5.9,0.2,POITIERS-BIARD,15.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-02T21:00:00+00:00,140.0,2.9,56.0,58480.0,0,1750.0,99760.0,4.8,0.0,POITIERS-BIARD,20.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-08T03:00:00+00:00,330.0,2.1,95.0,12570.0,0,,100100.0,3.0,0.0,POITIERS-BIARD,5.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-11T03:00:00+00:00,130.0,2.2,94.0,60000.0,0,800.0,99580.0,4.1,,POITIERS-BIARD,13.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-03T00:00:00+00:00,200.0,1.7,82.0,57560.0,0,6840.0,99900.0,1.9,-0.1,POITIERS-BIARD,15.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-06T21:00:00+00:00,350.0,2.6,72.0,60000.0,0,5460.0,100450.0,4.1,1.2,POITIERS-BIARD,9.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-07T03:00:00+00:00,350.0,3.0,76.0,60000.0,0,2580.0,100400.0,4.6,0.2,POITIERS-BIARD,9.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
07335,2025-05-12T21:00:00+00:00,160.0,1.2,91.0,60000.0,0,1250.0,100000.0,1.6,0.0,POITIERS-BIARD,11.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,5,2.500087253165825
