Numéro de station OMM,Date et heure d'observation,Direction du vent (degrés),Vitesse du vent moyen 10mn,Humidité relative (%),Visibilité horizontale (m),Nebulosité totale,Hauteur base nuages (m),Pression au niveau station,Rafale 10 dernières minutes,Précipitations 24h (mm),Nom de la station,Température (°C),T° min 24h (°C),T° max 24h (°C),Latitude,Longitude,Altitude (m),Libellé géographique,Nom département,Code département,Nom région,Code région,Mois de l'année,distance_km_poitiers
07335,2025-01-29T21:00:00+00:00,180.0,5.6,86.0,60000.0,0,4920.0,99020.0,9.6,3.8,POITIERS-BIARD,7.7000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-25T06:00:00+00:00,200.0,5.0,81.0,60000.0,0,800.0,99190.0,7.0,0.0,POITIERS-BIARD,11.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-25T18:00:00+00:00,220.0,11.4,84.0,56900.0,0,450.0,99240.0,17.9,4.8,POITIERS-BIARD,9.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-30T03:00:00+00:00,100.0,2.6,89.0,60000.0,0,3060.0,99320.0,4.2,3.8,POITIERS-BIARD,5.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-17T06:00:00+00:00,320.0,1.2,98.0,1980.0,10,,101980.0,1.5,0.0,POITIERS-BIARD,-2.8999999999999773,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-30T00:00:00+00:00,150.0,4.0,86.0,60000.0,0,5700.0,99160.0,6.6,3.8,POITIERS-BIARD,6.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-30T09:00:00+00:00,360.0,2.1,93.0,60000.0,0,,100100.0,3.0,2.8,POITIERS-BIARD,5.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-31T09:00:00+00:00,190.0,1.6,98.0,8610.0,0,3720.0,101660.0,2.4,0.0,POITIERS-BIARD,0.10000000000002274,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-16T00:00:00+00:00,30.0,4.7,99.0,2460.0,10,80.0,101740.0,6.6,0.0,POITIERS-BIARD,3.2000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-16T15:00:00+00:00,70.0,3.6,79.0,51950.0,0,450.0,101700.0,7.3,0.0,POITIERS-BIARD,4.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
